PLANT,PART_NAME,SERVICE_TYPE,FLOW_TYPE,STP_CD,ONESAP_LOT,PROCESS_BEFORE_QTY,PROCESS_AFTER_QTY,STATUS,LOT_CREATE_DATE,
SG21,HUL7216S11MC,F,A,(HL)0760,UFH4H028.1,2001,0,RUN,04/12/2017,
SG21,HUL7216S11MC,F,A,(HL)0760,UFH4H248.1,1969,0,RUN,04/12/2017,
SG21,HUL7216S11MC,F,A,(HL)0760,UFH4H242.1,2055,0,RUN,04/10/2017,
SG21,HUL7216S11MC,F,A,(HL)0760,UFH4H243.1,2052,0,RUN,04/12/2017,
SG21,HUL7216S11MC,F,A,(HL)0760,UFH4H244.1,1983,0,RUN,04/12/2017,
SG21,HUL7216S11MC,F,A,(HL)0760,UFH4H246.1,2061,0,RUN,04/12/2017,
SG21,HUL7216S11MC,F,A,(HL)0760,UFH4H250.1,2061,0,RUN,04/12/2017,
SG21,HUL7216S11MC,F,A,(HL)0760,UFH4H266.1,2041,0,RUN,04/10/2017,
SG21,HUL7216S11MC,F,A,(HL)0760,UFH4H267.1,2099,0,RUN,04/12/2017,
SG21,HUL7216S11MC,F,A,(HL)0760,UFH4H265.1,1984,0,RUN,04/12/2017,
SG21,HUL7216S11MC,F,A,(HL)0760,UFH4I002.1,2028,0,RUN,04/12/2017,
SG21,HUL7216S11MC,F,A,(HL)0760,UFH4I001.1,2021,0,RUN,04/12/2017,
SG21,HUL7216S11MC,F,A,(HL)0760,UFH4I025.1,2035,0,RUN,04/12/2017,
SG21,HUL7216S11MC,F,A,(HL)0760,UFH4I022.1,2019,0,RUN,04/10/2017,
SG21,HUL7216S11MC,F,A,(HL)0760,UFH4I023.1,2102,0,RUN,04/12/2017,
SG21,HUL7216S11MC,F,A,(HL)0760,UFH4I021.1,1931,0,RUN,04/12/2017,
SG21,HUL7216S11MC,F,A,(HL)0760,UFH4I024.1,2028,0,RUN,04/12/2017,
SG21,HUL7216S11MC,F,A,(HL)0760,UFH4I247.1,2059,0,RUN,04/12/2017,
SG21,HUL7216S11MC,F,A,(HL)0760,UFH4I028.1,1935,0,RUN,04/12/2017,
SG21,HUL7216S11MC,F,A,(HL)0760,UFH4I027.1,2106,0,RUN,04/12/2017,
SG21,HUL7216S11MC,F,A,(HL)0760,UFH4I035.1,2053,0,RUN,04/12/2017,
SG21,HUL7216S11MC,F,A,(HL)0760,UFH4I249.1,2027,0,RUN,04/12/2017,
SG21,HUL7216S11MC,F,A,(HL)0760,UFH4I248.1,2082,0,RUN,04/12/2017,
SG21,HUL7216S11MC,F,A,(HL)0760,UFH4I251.1,1958,0,RUN,04/12/2017,
SG21,HUL7216S11MC,F,A,(HL)0760,UFH4I257.1,1961,0,RUN,04/12/2017,
SG21,HUL7216S11MC,F,A,(HL)0760,UFH4I263.1,1952,0,RUN,04/12/2017,
SG21,HUL7216S11MC,F,T,(HL)0763,UFH4F017.1,2015,0,HELD,04/09/2017,
SG21,HUL7216S11MC,F,T,(HL)0763,UFH4G008.1,1914,0,RUN,04/09/2017,
SG21,HUL7216S11MC,F,T,(HL)0763,UFH4G242.1,2025,0,RUN,04/10/2017,
SG21,HUL7216S11MC,F,T,(HL)0763,UFH4G030.1,1912,0,RUN,04/09/2017,
SG21,HUL7216S11MC,F,T,(HL)0763,UFH4G247.1,1992,0,RUN,04/10/2017,
SG21,HUL7216S11MC,F,T,(HL)0763,UFH4G252.1,1931,0,RUN,04/09/2017,
SG21,HUL7216S11MC,F,T,(HL)0763,UFH4G250.1,2014,0,RUN,04/10/2017,
SG21,HUL7216S11MC,F,T,(HL)0763,UFH4H003.1,1981,0,RUN,04/10/2017,
SG21,HUL7216S11MC,F,T,(HL)0763,UFH4H011.1,2057,0,RUN,04/10/2017,
SG21,HUL7216S11MC,F,T,(HL)0763,UFH4H014.1,1925,0,RUN,04/12/2017,
SG21,HUL7216S11MC,F,T,(HL)0763,UFH4H264.1,2020,0,RUN,04/12/2017,
SG21,HUL7216S11MC,F,A,(HL)0770,UFH4H017.1,2013,0,RUN,04/12/2017,
SG21,HUL7216S11MC,F,A,(HL)0850,UFH4J009.1,2134,0,RUN,04/12/2017,
SG21,HUL7216S11MC,F,A,(HL)0850,UFH4J008.1,2127,0,RUN,04/12/2017,
SG21,HUL7216S11MC,F,A,(HL)0850,UFH4J004.1,2137,0,RUN,04/12/2017,
SG21,HUL7216S11MC,F,A,(HL)0850,UFH4J006.1,2100,0,RUN,04/12/2017,
SG21,HUL7216S11MC,F,A,(HL)0850,UFH4J013.1,2097,0,RUN,04/12/2017,
SG21,HUL7216S11MC,F,A,(HL)0850,UFH4J011.1,2128,0,RUN,04/12/2017,
SG21,HUL7216S11MC,F,A,(HL)0880,UFH4I029.1,2059,0,RUN,04/12/2017,
SG21,HUL7216S11MC,F,A,(HL)0880,UFH4I033.1,1814,0,RUN,04/12/2017,
SG21,HUL7216S11MC,F,A,(HL)0880,UFH4J002.1,1987,0,RUN,04/12/2017,
SG21,HUL7258S01S0,F,A,(HL)0610,UFF8B003.1,217,0,RUN,08/11/2015,
SG21,MN864729-EB,T,E,ST31S0000123,UCH3U060.1,0,2000,OW,11/29/2016,
SG21,MN864729-EB,T,E,ST31S0000123,UCH3T927.1,0,2000,OW,03/28/2017,
SG21,MN864729-EB,T,E,ST31S0000123,UCH3R0DX.1,0,2000,OW,03/25/2017,
SG21,MN864729-EB,T,E,ST31S0000123,UCH3S741.1,0,2000,OW,03/25/2017,
SG21,MN864729-EB,T,E,ST31S0000123,UCH3R482.1,0,2000,OW,02/04/2017,
SG21,MN864729-EB,T,E,ST31S0000120,UCH46074.1,1845,0,WT,01/07/2017,
SG21,MN864729-EB,T,E,ST31S0000123,UCH3T837.1,0,2000,OW,03/24/2017,
SG21,MN864729-EB,T,E,ST31S0000120,UCH3V841.1,4366,0,WT,03/16/2017,
SG21,MN864729-EB,T,E,ST31S0000123,UCH3R0DT.1,0,2000,OW,03/16/2017,
SG21,MN864729-EB,T,E,ST31S0000120,UCH3V082.1,4673,0,WT,03/25/2017,
SG21,AN44142A-VB,F,E,ST31S0000120,UCH41106.1,7160,0,WT,02/20/2017,
SG21,NN30320A-VB,T,E,ST31S0000119,UCH3U250.1,1703,0,WT,03/28/2017,
SG21,NN30500A-VB,T,E,ST31S0000120,UCG5Q636.1,1206,0,WT,05/26/2016,
SG21,NN30500A-VB,T,E,ST31S0000120,UCG3O036.1,1809,0,HD,03/24/2016,
SG21,NN30500A-VB,T,E,ST31S0000120,UCG3T005.1,1163,0,HD,03/29/2016,
SG21,NN30500A-VB,T,E,ST31S0000120,UCG5Q971.1,1792,0,HD,05/26/2016,
SG21,NN30501A-VB,T,E,ST31S0000120,UCG75414.1,87,0,HD,07/05/2016,
SG21,AN41919A-VB,F,E,ST31S0000123,UCH3I333.1,0,2000,OW,03/06/2017,
SG21,AN41908A-VB,F,E,ST31S0000123,UCH3T218.1,0,2000,OW,03/13/2017,
SG21,AN41908A-VB,F,E,ST31S0000123,UCH3S318.1,0,2000,OW,03/03/2017,
SG21,AN41908A-VB,F,E,ST31S0000123,UCH3S361.1,0,2000,OW,03/03/2017,
SG21,AN41908A-VB,F,E,ST31S0000123,UCH3T412.1,0,2000,OW,03/13/2017,
SG21,MNBEF69DXWV,F,E,ST31S0000120,UCG7O100.1,1233,0,WT,06/29/2016,
SG21,MNBEFG9GXWV,F,E,ST31S0000123,UCH3T568.1,0,2000,OW,03/04/2017,
SG21,MNBEFG9GXWV,F,E,ST31S0000123,UCH3T727.1,0,2000,OW,03/04/2017,
SG21,AN18403B-VBA,F,E,ST31S0000123,UCH3S190.1,0,2000,OW,03/08/2017,
SG21,AN22202A-VB,F,E,ST31S0000120,UCE7V087.1,1049,0,WT,07/31/2014,
SG21,AN18400A-VB,F,E,ST31S0000120,UCE7V159.1,102,0,WT,07/31/2014,
SG21,AN18401A-VB,F,E,ST31S0000123,UCH3M391.1,0,2000,OW,02/20/2017,
SG21,MN63Y1208-E1,F,E,ST31S0000123,UCH3H702.1,2000,0,AC,03/03/2017,
SG21,AN49240A-VB,F,E,ST31S0000123,UCH2L749.1,0,2000,OW,02/10/2017,
SG21,AN12973A-VB,F,E,ST31S0000120,UCE7V136.1,596,0,WT,07/31/2014,
SG21,NN30321AAVB,F,E,ST31S0000120,UCH46364.1,4425,0,WT,12/12/2016,
SG21,NN30321A-VB,F,E,ST31S0000120,UCH43138.1,1722,0,WT,03/15/2017,
SG21,AN44140A-VB,T,E,ST31S0000123,UCH3L125.1,0,3000,OW,03/06/2017,
SG21,AN44140A-VB,T,E,ST31S0000123,UCH3L008.1,0,3000,OW,03/06/2017,
SG21,AN83023UA-VB,F,E,ST31S0000120,UCH3V146.1,9567,0,WT,03/20/2017,
SG21,MN2KSC100M,F,E,ST11S0000067,UBH42185.1,120,0,WT,02/13/2017,
SG21,MN2KSC100M,F,E,ST11S0000068,UBH3S242.1,0,300,EW,02/13/2017,
SG21,MN2KSC100M,F,E,ST11S0000065,UBH3S159.1,56,0,WT,02/13/2017,
SG21,MN2KSC100M,F,E,ST11S0000068,UBH3S042.1,0,300,EW,02/13/2017,
SG21,MN5407UB-S,A,E,ST11S0000096,UBH3E150.1,2138,0,WT,03/06/2017,
SG21,MN2PS020,F,E,ST11S0000067,UBH3R179.1,69,0,WT,02/17/2017,
SG21,MN2WS0300PB,T,E,ST11S0000067,UBH1Q038.1,5,0,WT,01/26/2017,
SG21,MN5450UB,F,E,ST11S0000067,UBH2A210.1,329,0,WT,01/20/2017,
SG21,MN864717M-EB,F,E,ST11S0000067,UBH4F206.1,1465,0,WT,03/16/2017,
SG21,MN2PS0131,F,E,ST11S0000065,UBH3V294.1,28,0,WT,03/13/2017,
SG21,MN2WS0275CBS,T,E,ST11S0000067,UBH3Q239.1,60,0,WT,03/22/2017,
SG21,MN2PS01511,T,E,ST11S0000068,UBH3H005.1,0,595,EW,03/09/2017,
SG21,MN2PS01511,T,E,ST11S0000065,UBH3G304.1,135,0,WT,03/09/2017,
SG21,MN895241,T,E,ST11S0000065,UBH4D414.1,58,0,WT,02/06/2017,
SG21,MN2PS009FX,F,E,ST11S0000067,UBF2N004.1,305,0,WT,02/23/2015,
SG21,MN2PS011,F,E,ST11S0000065,UBH48175.1,130,0,WT,03/09/2017,
SG21,MN2WS0230A2N,T,E,ST11S0000068,UBH3U042.1,0,120,EW,03/26/2017,
SG21,MN2WS0230A2N,T,E,ST11S0000068,UBH3U047.1,0,120,EW,03/25/2017,
SG21,MN2WS0230A2N,T,E,ST11S0000068,UBH3U013.1,0,120,EW,03/26/2017,
SG21,MN2WS0230A2N,T,E,ST11S0000067,UBH3V022.1,696,0,WT,03/26/2017,
SG21,MN2WS90AMCUB,F,E,ST11S0000067,UBH3V216.1,106,0,WT,03/17/2017,
SG21,MN2WS0172EB,F,E,ST11S0000067,UBH4C289.1,110,0,WT,02/24/2017,
SG21,MN2WS0260A2S,F,E,ST11S0000068,UBH3T277.1,0,200,EW,02/27/2017,
SG21,MN2WS0260A2S,F,E,ST11S0000067,UBH41096.1,146,0,WT,02/27/2017,
SG21,MN5410,F,E,ST11S0000067,UBH2K210.1,27,0,WT,02/08/2017,
SG21,MN2PS00003RF,F,E,ST11S0000067,UBG48176.1,160,0,WT,04/06/2016,
SG21,MN2WS140AFF1,T,E,ST11S0000067,UBH1Q018.1,15,0,WT,01/26/2017,
SG21,MN2WS140DFF1,T,E,ST11S0000067,UBF28004.1,43,0,HD,02/07/2015,
SG21,MN2WS02351A,T,E,ST11S0000065,UBH39242.1,48,0,WT,03/06/2017,
SG21,MN2WS0105UB,F,E,ST11S0000067,UBGCC629.1,67,0,WT,12/08/2016,
SG21,MIP4170MDSLK,F,E,ST31S0000035,UCH3R869.1,0,800,OW,03/04/2017,
SG21,MIP4170MDSLK,F,E,ST31S0000033,UCH47722.1,675,0,WT,03/04/2017,
SG21,MIP4140MDSLK,F,E,ST31S0000035,UCH3P655.1,0,800,OW,03/04/2017,
SG21,MIP4150MDSLJ,F,E,ST31S0000035,UCH3K844.1,0,800,OW,03/04/2017,
SG21,MIP4150MDSLJ,F,E,ST31S0000035,UCH3K876.1,0,800,OW,03/04/2017,
SG21,MIP0244SDSLJ,F,E,ST31S0000035,UCH3T371.1,0,800,OW,02/24/2017,
SG21,MIP0244SDSLJ,F,E,ST31S0000035,UCH3T368.1,0,800,OW,02/24/2017,
SG21,MIP5520MDSLJ,F,E,ST31S0000033,UCH4D339.1,431,0,WT,12/24/2016,
SG21,MIP801000L,F,E,ST31S0000032,UCH42492.1,1899,0,WT,03/12/2017,
SG21,MIP2L40MY0LF,F,E,ST31S0000037,UCH41288.1,2871,0,WT,03/05/2017,
SG21,MIP0223SY0LT,F,E,ST31S0000033,UCH2O092.1,290,0,WT,02/15/2017,
SG21,MIP2E3DMY0LT,F,E,ST31S0000035,UCH3R562.1,0,500,OW,03/18/2017,
SG21,MIP2E3DMY0LT,F,E,ST31S0000035,UCH3S493.1,0,500,OW,03/18/2017,
SG21,MIP2E3DMY0LT,F,E,ST31S0000037,UCH42428.1,2800,0,WT,03/18/2017,
SG21,MIP2E3DMY0LT,F,E,ST31S0000035,UCH3T353.1,0,500,OW,03/18/2017,
SG21,MIP2L70MY0LE,F,E,ST31S0000033,UCEBB002.1,425,0,WT,10/23/2014,
SG21,MIP3E30MY0LF,F,E,ST31S0000035,UCH3N689.1,0,500,OW,03/17/2017,
SG21,MIP3E30MY0LF,F,E,ST31S0000035,UCH3N721.1,0,500,OW,03/17/2017,
SG21,MIP0221SY0V0,F,E,ST31S0000035,UCG7E640.1,0,500,OW,05/12/2016,
SG21,MIP0223SY1HD,F,E,ST31S0000035,UCF6T005.1,0,500,OW,04/06/2015,
SG21,MIP2E1DMY,F,E,ST31S0000033,UCGCN267.1,304,0,WT,11/25/2016,
SG21,MIP3E30MY,F,E,ST31S0000033,UCH3K285.1,905,0,WT,03/17/2017,
SG21,MIP0221SY0LF,F,E,ST31S0000033,UCG5A230.1,8,0,WT,05/10/2016,
SG21,MIP0222SY,F,E,ST31S0000037,UCH42711.1,1389,0,WT,03/16/2017,
SG21,MIP0222SY,F,E,ST31S0000037,UCH46241.1,2871,0,WT,03/16/2017,
SG21,MIP0224SY0LF,F,E,ST31S0000035,UCH3O339.1,0,500,OW,01/21/2017,
SG21,MIP3E50MY,F,E,ST31S0000035,UCH3T432.1,0,500,OW,03/19/2017,
SG21,MIP3E50MY,F,E,ST31S0000035,UCH3T798.1,0,500,OW,03/04/2017,
SG21,MIP3E50MY,F,E,ST31S0000035,UCH3T694.1,0,500,OW,03/04/2017,
SG21,MIP2L70MYSLF,F,E,ST31S0000035,UCH3L663.1,0,800,OW,03/05/2017,
SG21,MIP2E3DMY1XC,F,E,ST31S0000035,UCH3T831.1,0,500,OW,03/25/2017,
SG21,MIP2E3DMY1XC,F,E,ST31S0000035,UCH3T874.1,0,500,OW,03/25/2017,
SG21,MIP2E3DMY1XC,F,E,ST31S0000035,UCH3T815.1,0,500,OW,03/25/2017,
SG21,MIP2E3DMY1XC,F,E,ST31S0000035,UCH3T817.1,0,500,OW,03/25/2017,
SG21,MIP0122SY0V0,F,E,ST31S0000033,UCE7V041.1,1657,0,WT,07/31/2014,
SG21,MIP0125SY,F,E,ST31S0000033,UCH2D587.1,590,0,WT,02/09/2017,
SG21,MIP2M40MTSCF,F,E,ST31S0000033,UCH42654.1,827,0,WT,03/18/2017,
SG21,MIP2K30MTSCF,F,E,ST31S0000033,UCH3U263.1,1467,0,WT,03/23/2017,
SG21,MIP2C20MTSCF,F,E,ST31S0000033,UCG7M426.1,872,0,WT,07/09/2016,
SG21,MIP2M20MTSCF,F,E,ST31S0000033,UCH43707.1,1793,0,WT,11/04/2016,
SG21,MIP2K40MTSCF,F,E,ST31S0000035,UCH3T369.1,0,2000,OW,03/17/2017,
SG21,MIP2K50MTSCF,F,E,ST31S0000035,UCH3R967.1,0,2000,OW,03/17/2017,
SG21,MIP2G40MTSCF,F,E,ST31S0000033,UCH4F805.1,10,0,WT,03/05/2017,
SG21,MIP3840MTSCF,F,E,ST31S0000035,UCH3R684.1,0,2000,OW,03/18/2017,
SG21,MIP3840MTSCF,F,E,ST31S0000035,UCH3R614.1,0,2000,OW,03/18/2017,
SG21,MIP3840MTSCF,F,E,ST31S0000035,UCH3R581.1,0,2000,OW,03/18/2017,
SG21,MIP3840MTSCF,F,E,ST31S0000035,UCH3R645.1,0,2000,OW,03/18/2017,
SG21,MIP8360MT1S0,F,E,ST31S0000033,UCE8M005.1,186,0,WT,08/10/2014,
SG21,MIP8360MT1S0,F,E,ST31S0000035,UCE95003.1,0,2000,OW,09/05/2014,
SG21,MIP8360MT1S0,F,E,ST31S0000035,UCE9H002.1,0,2000,OW,08/10/2014,
SG21,MIP8360MT1S0,F,E,ST31S0000035,UCE8M004.1,0,2000,OW,08/10/2014,
SG21,MIP5510MTSCF,F,E,ST31S0000033,UCH48364.1,670,0,WT,03/04/2017,
SG21,MIP5320MTSCF,F,E,ST31S0000033,UCH4E602.1,1414,0,WT,03/22/2017,
SG21,MIP2F50MTSCF,F,E,ST31S0000033,UCH4J910.1,596,0,WT,01/08/2016,
SG21,MIP3630MTSCF,F,E,ST31S0000035,UCH3T581.1,0,2000,OW,02/13/2017,
SG21,MIP3610MTSCF,F,E,ST31S0000033,UCH35655.1,9,0,WT,02/20/2017,
SG21,MIP2K20MTSCF,F,E,ST31S0000035,UCH3M493.1,0,2000,OW,03/10/2017,
SG21,MIP3640MTSCF,F,E,ST31S0000033,UCG7I241.1,1495,0,WT,07/13/2016,
SG21,MIP6S00MTSCF,F,E,ST31S0000033,UCH45349.1,1363,0,WT,01/30/2017,
SG21,MIP6S10MTSCF,F,E,ST31S0000035,UCH3T573.1,0,2000,OW,03/13/2017,
SG21,MIP6S10MTSCF,F,E,ST31S0000035,UCH3T635.1,0,2000,OW,03/13/2017,
SG21,MIP6S10MTSCF,F,E,ST31S0000035,UCH3S609.1,0,2000,OW,03/13/2017,
SG21,MIP6S10MTSCF,F,E,ST31S0000035,UCH3T608.1,0,2000,OW,03/13/2017,
SG21,MIP6S10MTSCF,F,E,ST31S0000035,UCH3S718.1,0,2000,OW,03/13/2017,
SG21,MIP0254SSSCF,F,E,ST31S0000035,UCH38949.1,0,2000,OW,02/20/2017,
SG21,MIP0254SSSCF,F,E,ST31S0000033,UCH32290.1,64,0,WT,02/20/2017,
SG21,MIP0255SSSCF,F,E,ST31S0000035,UCH3S642.1,0,2000,OW,03/19/2017,
SG21,MIP2830MSSCF,F,E,ST31S0000033,UCH26040.1,1183,0,WT,01/16/2017,
SG21,MIP2K20MS1S0,F,E,ST31S0000035,UCH3L431.1,0,2000,OW,03/10/2017,
SG21,MIP2E3DMSSCF,F,E,ST31S0000035,UCH3R00S.1,0,2000,OW,03/10/2017,
SG21,MIP2E3DMSSCF,F,E,ST31S0000035,UCH3R00U.1,0,2000,OW,03/10/2017,
SG21,MIP2E3DMSSCF,F,E,ST31S0000035,UCH3S111.1,0,2000,OW,03/10/2017,
SG21,MIP2E3DMSSCF,F,E,ST31S0000035,UCH3R943.1,0,2000,OW,03/10/2017,
SG21,MIP2F50MSSCF,F,E,ST31S0000033,UCH4A0CE.1,429,0,WT,02/24/2017,
SG21,MIP2F5SMS1DN,F,E,ST31S0000033,UCE7V124.1,463,0,WT,07/31/2014,
SG21,MIP3E3SMSSCF,F,E,ST31S0000035,UCH3R899.1,0,2000,OW,01/08/2017,
SG21,MIP3J2VMSSCF,F,E,ST31S0000033,UCH26253.1,789,0,WT,12/22/2016,
SG21,MIP4140MSSCF,F,E,ST31S0000033,UCH46510.1,840,0,WT,02/17/2017,
SG21,MIP5310MSSCF,F,E,ST31S0000035,UCH3M752.1,0,2000,OW,02/13/2017,
SG21,MIP2F40MSSCF,F,E,ST31S0000035,UCH3T555.1,0,2000,OW,03/05/2017,
SG21,MIP2G40MSSCF,F,E,ST31S0000033,UCH3M102.1,1629,0,WT,03/04/2017,
SG21,MIP2K2SMSSCF,F,E,ST31S0000035,UCH3O320.1,0,2000,OW,03/04/2017,
SG21,MIP3840MSSCF,F,E,ST31S0000035,UCH3R0AA.1,0,2000,OW,03/18/2017,
SG21,MIP3840MSSCF,F,E,ST31S0000035,UCH3R474.1,0,2000,OW,02/13/2017,
SG21,MIP3840MSSCF,F,E,ST31S0000035,UCH3R293.1,0,2000,OW,03/18/2017,
SG21,MIP2K30MS1S0,F,E,ST31S0000035,UCH3R891.1,0,2000,OW,03/12/2017,
SG21,MIP2K30MS1S0,F,E,ST31S0000035,UCH3R890.1,0,2000,OW,03/12/2017,
SG21,MIP2910MSSCF,F,E,ST31S0000035,UCH3Q639.1,0,2000,OW,03/16/2017,
SG21,MIP2C20MSSCF,F,E,ST31S0000035,UCH3R421.1,0,2000,OW,03/05/2017,
SG21,MIP2L40MSSCF,F,E,ST31S0000033,UCH37708.1,513,0,WT,03/04/2017,
SG21,MIP2E4DMSSCF,F,E,ST31S0000033,UCG9T120.1,1250,0,WT,09/24/2016,
SG21,MIP2E3DMSL,F,E,ST31S0000032,UCH46774.1,105,0,WT,03/10/2017,
SG21,MIP5320MSSCF,F,E,ST31S0000033,UCEAG006.1,122,0,WT,10/16/2014,
SG21,MIP0030MSSCF,F,E,ST31S0000033,UCE7V149.1,178,0,WT,07/31/2014,
SG21,MIP2900MSSCF,F,E,ST31S0000033,UCH45341.1,1495,0,WT,03/16/2017,
SG21,MIP9E02MLS,T,E,ST31S0000033,UCH35538.1,1047,0,WT,03/05/2017,
SG21,MIP9L02MBS,T,E,ST31S0000033,UCE7V037.1,1880,0,WT,07/31/2014,
SG21,AN47200A-VF,F,E,ST31S0000155,UCH3T699.1,2000,0,WT,03/20/2017,
SG21,AN47200A-VF,F,E,ST31S0000157,UCH3T267.1,0,2000,OW,03/20/2017,
SG21,AN47200A-VF,F,E,ST31S0000155,UCH3T591.1,2000,0,WT,03/11/2017,
SG21,AN47200A-VF,F,E,ST31S0000157,UCH3R268.1,0,2000,OW,03/11/2017,
SG21,AN47200A-VF,F,E,ST31S0000157,UCH3R015.1,0,2000,OW,03/11/2017,
SG21,MIP006BMXL,F,E,ST31S0000154,UCH3J830.1,600,0,WT,03/03/2017,
SG21,AN49130A-VF,F,E,ST31S0000154,UCH1C103.1,1376,0,WT,01/07/2017,
SG21,AN6438SC-E1V,F,E,ST31S0000154,UCEA8002.1,702,0,WT,09/19/2014,
SG21,AN32183A-VF,F,E,ST31S0000157,UCH3U130.1,1000,0,AC,03/10/2017,
SG21,AN32183A-VF,F,E,ST31S0000157,UCH3U128.1,1000,0,AC,03/10/2017,
SG21,AN32183A-VF,F,E,ST31S0000157,UCH3T921.1,1000,0,AC,03/17/2017,
SG21,AN32183A-VF,F,E,ST31S0000155,UCH3T805.1,1000,0,WT,03/10/2017,
SG21,AN32183A-VF,F,E,ST31S0000155,UCH3T801.1,1000,0,WT,03/10/2017,
SG21,AN33013UA-VB,F,E,ST31S0000157,UCH3S525.1,0,1000,OW,03/20/2017,
SG21,AN33013UA-VB,F,E,ST31S0000157,UCH3S754.1,0,1000,OW,03/20/2017,
SG21,AN33014UA-VB,F,E,ST31S0000157,UCH3S773.1,0,1000,OW,03/05/2017,
SG21,AN33014UA-VB,F,E,ST31S0000157,UCH3S772.1,0,1000,OW,03/05/2017,
SG21,AN33014UA-VB,F,E,ST31S0000157,UCH3S777.1,0,1000,OW,03/05/2017,
SG21,AN33014UA-VB,F,E,ST31S0000157,UCH3S770.1,0,1000,OW,03/05/2017,
SG21,AN33014UA-VB,F,E,ST31S0000157,UCH3T023.1,0,1000,OW,03/11/2017,
SG21,AN33014UA-VB,F,E,ST31S0000157,UCH3S619.1,0,1000,OW,03/11/2017,
SG21,AN33014UA-VB,F,E,ST31S0000157,UCH3S503.1,0,1000,OW,03/11/2017,
SG21,AN33014UA-VB,F,E,ST31S0000157,UCH3T171.1,0,1000,OW,03/11/2017,
SG21,AN33014UA-VB,F,E,ST31S0000157,UCH3T308.1,0,1000,OW,03/11/2017,
SG21,AN33014UA-VB,F,E,ST31S0000157,UCH3S027.1,0,1000,OW,03/11/2017,
SG21,AN33014UA-VB,F,E,ST31S0000157,UCH3S316.1,0,1000,OW,03/11/2017,
SG21,AN33016UA-VB,F,E,ST31S0000154,UCH3V464.1,3967,0,WT,03/09/2017,
SG21,AN83300UA-VF,F,E,ST31S0000157,UCH3T357.1,1000,0,AC,03/20/2017,
SG21,AN83300UA-VF,F,E,ST31S0000157,UCH3S203.1,0,1000,OW,03/20/2017,
SG21,AN83300UA-VF,F,E,ST31S0000157,UCH3O424.1,0,1000,OW,03/12/2017,
SG21,AN83300UA-VF,F,E,ST31S0000157,UCH3T570.1,1000,0,AC,03/20/2017,
SG21,AN83300UA-VF,F,E,ST31S0000157,UCH3S219.1,0,1000,OW,03/20/2017,
SG21,AN83300UA-VF,F,E,ST31S0000157,UCH3T316.1,1000,0,AC,03/20/2017,
SG21,AN83300UA-VF,F,E,ST31S0000157,UCH3L593.1,0,1000,OW,02/27/2017,
SG21,AN18101A-VF,F,E,ST31S0000154,UCE7V082.1,332,0,WT,07/31/2014,
SG21,AN18165A-VB,F,E,ST31S0000154,UCE8E002.1,52,0,WT,08/06/2014,
SG21,AN33012UA-VB,F,E,ST31S0000157,UCH3T201.1,0,1000,OW,03/16/2017,
SG21,AN33012UA-VB,F,E,ST31S0000157,UCH3T913.1,1000,0,AC,03/16/2017,
SG21,AN33012UA-VB,F,E,ST31S0000157,UCH3T200.1,0,1000,OW,03/16/2017,
SG21,AN33012UA-VB,F,E,ST31S0000155,UCH3U102.1,1000,0,WT,03/16/2017,
SG21,AN33012UA-VB,F,E,ST31S0000155,UCH3T677.1,1000,0,WT,03/16/2017,
SG21,AN33012UA-VB,F,E,ST31S0000155,UCH3T496.1,1000,0,WT,03/16/2017,
SG21,AN33012UA-VB,F,E,ST31S0000155,UCH3U088.1,1000,0,WT,03/16/2017,
SG21,AN33012UA-VB,F,E,ST31S0000155,UCH3U174.1,1000,0,WT,03/16/2017,
SG21,MN63Y2007-E2,F,E,ST31S0000155,UCH3M683.1,2000,0,HD,03/08/2017,
SG21,MN63Y1011-E1,F,E,ST31S0000157,UCH3P306.1,0,2000,OW,03/17/2017,
SG21,MN63Y1009-E1,F,E,ST31S0000157,UCH3Q705.1,0,2000,OW,01/07/2017,
SG21,AN30888A-VF,F,E,ST31S0000154,UCH3C258.1,934,0,WT,03/09/2017,
SG21,AN6754S-E2V,F,E,ST31S0000154,UCE7V038.1,107,0,WT,07/31/2014,
SG21,AN7299S-E1V,F,E,ST31S0000154,UCE7V026.1,1155,0,WT,07/31/2014,
SG21,MIP0050ME1BR,F,E,ST31S0000154,UCECH001.1,283,0,WT,12/10/2014,
SG21,MN101CD0DCB,F,E,ST31S0000154,UCH3L236.1,1184,0,WT,03/15/2017,
SG21,AN44051A-VF,F,E,ST31S0000154,UCH41154.1,2197,0,WT,03/11/2017,
SG21,AN44051A-VF,F,E,ST31S0000154,UCH41076.1,1517,0,WT,02/27/2017,
SG21,AN34043AAVF,F,E,ST31S0000157,UCH3P021.1,0,2000,OW,03/15/2017,
SG21,AN34043AAVF,F,E,ST31S0000157,UCH3S788.1,0,2000,OW,03/15/2017,
SG21,AN34043AAVF,F,E,ST31S0000157,UCH3T361.1,0,2000,OW,03/15/2017,
SG21,AN34043AAVF,F,E,ST31S0000157,UCH3R701.1,0,2000,OW,03/15/2017,
SG21,AN34043AAVF,F,E,ST31S0000157,UCH3S073.1,0,2000,OW,03/17/2017,
SG21,AN34043AAVF,F,E,ST31S0000157,UCH3T036.1,0,2000,OW,03/15/2017,
SG21,AN44010A-VF,F,E,ST31S0000157,UCF69002.1,0,2000,OW,06/05/2015,
